timestamp,ref,val,n-sample,knn,threshold,n-box,acc-full,acc-bbox,mAP,memo,AP0,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11,AP12,AP13,AP14,AP15,AP16,AP17,AP18,AP19,AP20,AP21,AP22,AP23,AP24,AP25,AP26,AP27,AP28,AP29,AP30,FP0,FP1,FP2,FP3,FP4,FP5,FP6,FP7,FP8,FP9,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,TP0,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30
2019-11-14 17:53:02.797052,no-masked-trimed,wall,10,True,0.83,200,0.4126074612140656,0.8166189193725586,0.6602635045710687,slidwindow n=7 mode=all,0.7272727272727273,0.7336732711732711,0.6469696969696971,0.993939393939394,0.3409090909090909,1.0,0.6178571428571429,0.641407203907204,0.9681818181818184,0.7226107226107227,0.797979797979798,0.5318181818181817,0.9090909090909092,0.9,0.7954545454545454,1.0,0.7575757575757577,0.3787878787878787,0.598989898989899,0.9563636363636364,0.5954713390058217,0.9650349650349652,0.5934343434343434,0.09090909090909093,0.9090909090909092,0.09090909090909093,0.7613636363636364,0.28787878787878785,0.7142857142857143,0.30454545454545456,0.13636363636363635,0.0,5.0,3.0,1.0,1.0,0.0,6.0,8.0,7.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,12.0,19.0,1.0,2.0,,0.0,,1.0,6.0,1.0,2.0,1.0,7.0,11.0,6.0,14.0,3.0,10.0,10.0,13.0,13.0,8.0,8.0,6.0,8.0,9.0,7.0,12.0,8.0,4.0,7.0,13.0,10.0,12.0,7.0,,8.0,,7.0,3.0,6.0,3.0,1.0
2019-11-14 17:54:56.484379,no-masked-trimed,wall,10,False,0.83,200,0.266475647687912,0.8051576018333435,0.7396299215239708,slidwindow n=7 mode=all,0.9834710743801652,0.9786096256684492,0.898989898989899,0.993939393939394,0.09090909090909093,1.0,0.7911255411255411,0.4870471633629529,1.0,0.9757575757575756,0.9090909090909092,0.5240259740259741,0.9090909090909092,0.608356290174472,0.8068181818181818,0.9924242424242424,0.9090909090909092,0.8888888888888891,0.9727272727272728,0.9790209790209792,0.5485603411739776,0.7832167832167832,0.10606060606060606,0.8181818181818182,0.8068181818181818,0.18181818181818185,0.6266233766233765,0.5151515151515151,0.9090909090909092,0.3376623376623377,0.5959595959595959,1.0,4.0,1.0,1.0,2.0,0.0,3.0,8.0,0.0,4.0,0.0,3.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,23.0,2.0,5.0,0.0,1.0,0.0,2.0,1.0,0.0,5.0,4.0,10.0,13.0,8.0,14.0,0.0,10.0,11.0,11.0,13.0,11.0,9.0,5.0,8.0,7.0,7.0,11.0,9.0,8.0,9.0,12.0,9.0,11.0,1.0,9.0,7.0,1.0,6.0,5.0,8.0,5.0,8.0
2019-11-14 17:58:18.957375,no-masked-trimed,frontview2,10,True,0.83,200,0.10338681191205977,0.832442045211792,0.26385310322476097,slidwindow n=7 mode=all,0.101010101010101,0.09090909090909093,0.3428030303030303,0.4963539134662129,0.09090909090909093,0.19318181818181815,0.7344696969696969,0.09090909090909093,0.5875,0.4324009324009324,0.11363636363636365,0.3,0.3359307359307359,0.21363636363636365,0.09917355371900824,0.4155844155844156,0.6790633608815427,0.22377622377622375,0.1212121212121212,0.6363636363636364,0.21212121212121213,0.1409090909090909,0.09090909090909093,0.09090909090909093,0.09917355371900824,0.09090909090909093,0.09090909090909093,0.4397824397824399,0.18560606060606055,0.3484848484848485,0.09090909090909093,8.0,7.0,9.0,8.0,5.0,5.0,3.0,15.0,7.0,7.0,3.0,7.0,8.0,2.0,10.0,3.0,2.0,7.0,13.0,0.0,15.0,12.0,7.0,6.0,10.0,2.0,11.0,5.0,6.0,1.0,2.0,1.0,0.0,7.0,14.0,0.0,3.0,13.0,0.0,9.0,6.0,1.0,7.0,6.0,3.0,1.0,4.0,10.0,6.0,2.0,13.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,5.0,0.0
2019-11-14 18:01:44.376053,no-masked-trimed,frontview2,10,False,0.83,200,0.04634581133723259,0.7504456043243408,0.13925642132386998,slidwindow n=7 mode=all,0.0979020979020979,0.09090909090909093,0.11742424242424244,0.09454545454545454,0.09090909090909093,0.09090909090909093,0.09696969696969696,0.09090909090909093,0.2492784992784993,0.13863636363636364,0.13774104683195593,0.3852813852813853,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.2871572871572872,0.13766233766233765,0.10303030303030304,0.13636363636363635,0.09595959595959597,0.16017316017316016,0.101010101010101,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.0974025974025974,0.4734848484848486,0.2121212121212121,0.10389610389610388,0.09090909090909093,12.0,10.0,14.0,24.0,16.0,8.0,14.0,19.0,13.0,14.0,9.0,6.0,16.0,15.0,15.0,5.0,11.0,13.0,9.0,17.0,19.0,16.0,13.0,15.0,11.0,3.0,13.0,5.0,5.0,6.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,2.0,8.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,1.0,0.0
2019-11-14 18:03:50.836513,original,wall,10,True,0.83,200,0.3954154849052429,0.8624641895294191,0.5473021131335778,slidwindow n=7 mode=all,0.6363636363636364,1.0,0.7954545454545454,0.9886363636363636,0.09848484848484848,0.5590909090909091,0.6262626262626263,0.2692307692307692,0.5899857718039536,0.6134067952249771,0.3090909090909091,0.490909090909091,0.9090909090909092,0.3766233766233766,0.490909090909091,1.0,0.7575757575757577,0.6219336219336219,0.7454545454545456,0.9772727272727272,0.3081361102751477,0.3878787878787879,0.09696969696969696,0.5367965367965368,0.7272727272727273,0.1292929292929293,0.15151515151515152,0.13636363636363635,0.6363636363636364,0.09090909090909093,0.9090909090909092,0.0,0.0,1.0,2.0,11.0,3.0,1.0,7.0,6.0,4.0,6.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,4.0,20.0,4.0,14.0,3.0,0.0,8.0,5.0,1.0,0.0,,0.0,6.0,12.0,7.0,14.0,1.0,7.0,8.0,6.0,8.0,7.0,4.0,4.0,8.0,4.0,4.0,12.0,8.0,7.0,8.0,12.0,8.0,6.0,1.0,6.0,6.0,2.0,1.0,1.0,5.0,,13.0
2019-11-14 18:05:44.545760,original,wall,10,False,0.83,200,0.2349570244550705,0.7220630645751953,0.6177400781294128,slidwindow n=7 mode=all,0.9090909090909092,1.0,0.9090909090909092,0.9675324675324676,0.2662337662337663,1.0,0.19696969696969696,0.2670454545454545,0.9370629370629372,0.8356290174471993,0.9090909090909092,0.2662337662337663,0.9090909090909092,0.7246753246753246,0.11363636363636365,1.0,0.9090909090909092,1.0,0.981818181818182,0.7872127872127872,0.17120487168334056,0.3829201101928375,0.09090909090909093,0.7272727272727273,0.4318181818181818,0.3333333333333333,0.2515151515151515,0.6282828282828283,0.8068181818181818,0.09090909090909093,0.34545454545454546,0.0,0.0,0.0,1.0,4.0,0.0,6.0,9.0,1.0,2.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,15.0,5.0,10.0,0.0,3.0,5.0,3.0,2.0,1.0,8.0,1.0,9.0,13.0,8.0,13.0,3.0,10.0,3.0,7.0,12.0,9.0,9.0,3.0,8.0,8.0,1.0,12.0,9.0,9.0,9.0,11.0,4.0,6.0,0.0,8.0,5.0,5.0,3.0,7.0,7.0,0.0,4.0
2019-11-14 18:09:08.389968,original,frontview2,10,True,0.83,200,0.12834224104881287,0.9001782536506653,0.16830734004089426,slidwindow n=7 mode=all,0.3,0.09090909090909093,0.39094502335609055,0.2345715216682959,0.10389610389610388,0.09090909090909093,0.1231060606060606,0.09090909090909093,0.1991341991341992,0.11788211788211787,0.12727272727272726,0.14393939393939392,0.408041958041958,0.09090909090909093,0.1351981351981352,0.3909090909090909,0.2363636363636364,0.202020202020202,0.09090909090909093,0.3369788106630212,0.0944055944055944,0.1354100445009536,0.0950413223140496,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.0950413223140496,0.3290552584670232,0.09090909090909093,0.10489510489510487,0.09523809523809523,6.0,11.0,14.0,23.0,6.0,15.0,15.0,23.0,17.0,12.0,12.0,9.0,6.0,16.0,11.0,4.0,4.0,14.0,13.0,11.0,25.0,18.0,21.0,8.0,9.0,24.0,21.0,11.0,15.0,11.0,20.0,6.0,0.0,9.0,8.0,1.0,0.0,3.0,0.0,4.0,2.0,3.0,3.0,7.0,0.0,2.0,4.0,4.0,4.0,0.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0
2019-11-14 18:12:34.995107,original,frontview2,10,False,0.83,200,0.09090909361839294,0.7878788113594055,0.09926152279093453,slidwindow n=7 mode=all,0.09659090909090907,0.09090909090909093,0.12815656565656566,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.2410873440285205,0.09090909090909093,0.0962566844919786,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.101010101010101,0.0962566844919786,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.12987012987012986,0.09696969696969696,0.09090909090909093,0.09090909090909093,15.0,11.0,13.0,31.0,11.0,11.0,17.0,22.0,13.0,15.0,16.0,16.0,16.0,16.0,17.0,8.0,16.0,17.0,15.0,23.0,22.0,20.0,15.0,11.0,3.0,21.0,20.0,12.0,14.0,21.0,21.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
2019-11-14 18:14:53.677334,full,wall,10,True,0.83,200,0.3409742116928101,0.670487105846405,0.5047427076019452,slidwindow n=7 mode=all,0.09090909090909093,0.8593073593073594,0.9090909090909092,0.30909090909090914,0.19696969696969696,0.6233766233766235,0.5394882894882895,0.09090909090909093,0.8181818181818182,0.9338842975206608,0.5454545454545454,0.2727272727272727,0.18181818181818185,0.4545454545454545,0.5416666666666667,1.0,0.18181818181818185,0.9090909090909092,0.7159090909090909,0.8811188811188813,0.2545454545454545,0.2727272727272727,0.09090909090909093,0.09090909090909093,0.6363636363636364,0.3333333333333333,0.15454545454545454,0.7159090909090909,0.8181818181818182,0.2727272727272727,0.9515151515151516,,3.0,0.0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,,0.0,2.0,4.0,1.0,0.0,0.0,1.0,,11.0,8.0,4.0,2.0,6.0,9.0,0.0,10.0,10.0,5.0,1.0,1.0,4.0,5.0,11.0,1.0,8.0,7.0,11.0,3.0,2.0,0.0,,5.0,4.0,1.0,7.0,7.0,2.0,14.0
2019-11-14 18:16:47.529699,full,wall,10,False,0.83,200,0.2148997187614441,0.68767911195755,0.5227294095522218,slidwindow n=7 mode=all,0.09090909090909093,0.8668831168831169,0.7954545454545454,0.6658795749704841,0.13774104683195593,0.981818181818182,0.2272727272727273,0.17543859649122806,0.406993006993007,0.9586776859504129,0.2727272727272727,0.09090909090909093,0.9090909090909092,0.47402597402597396,0.8068181818181818,1.0,0.8181818181818182,1.0,0.981818181818182,0.7012237762237762,0.09090909090909093,0.3818181818181817,0.09090909090909093,0.09090909090909093,0.6753246753246752,0.2424242424242424,0.2272727272727273,0.09090909090909093,0.8068181818181818,0.2727272727272727,0.8727272727272729,,3.0,1.0,4.0,9.0,1.0,4.0,14.0,6.0,1.0,0.0,,0.0,5.0,1.0,0.0,0.0,0.0,1.0,3.0,10.0,1.0,13.0,,1.0,8.0,2.0,1.0,1.0,3.0,3.0,,11.0,7.0,10.0,2.0,9.0,4.0,5.0,7.0,10.0,2.0,,8.0,5.0,7.0,12.0,8.0,9.0,9.0,10.0,0.0,4.0,0.0,,6.0,4.0,2.0,0.0,7.0,3.0,12.0
