timestamp,ref,val,n-sample,knn,texture,threshold,n-box,acc-full,acc-bbox,mAP,memo,AP0,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11,AP12,AP13,AP14,AP15,AP16,AP17,AP18,AP19,AP20,AP21,AP22,AP23,AP24,AP25,AP26,AP27,AP28,AP29,AP30,FP0,FP1,FP2,FP3,FP4,FP5,FP6,FP7,FP8,FP9,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,TP0,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30,ACC0,ACC1,ACC2,ACC3,ACC4,ACC5,ACC6,ACC7,ACC8,ACC9,ACC10,ACC11,ACC12,ACC13,ACC14,ACC15,ACC16,ACC17,ACC18,ACC19,ACC20,ACC21,ACC22,ACC23,ACC24,ACC25,ACC26,ACC27,ACC28,ACC29,ACC30
2019-11-19 10:56:21.193255,no-masked-trimed,wall,3,True,False,0.83,200,0.5616045594215393,0.6303724646568298,0.4964471948709485,,0.3818181818181817,0.9878787878787879,0.6287878787878788,0.4571428571428571,0.2954545454545455,0.5714285714285714,0.7407369146005508,0.20707070707070707,0.9935064935064936,0.19696969696969696,0.09090909090909093,0.606060606060606,0.9090909090909092,0.2424242424242424,0.6753246753246752,0.16666666666666666,0.5454545454545454,0.09090909090909093,0.9363636363636364,0.4372294372294373,0.6086564950201314,0.8016528925619835,0.09090909090909093,0.2121212121212121,0.7142857142857143,0.09090909090909093,0.4090909090909091,0.2121212121212121,0.9090909090909092,0.5636363636363636,0.6161616161616161,1.0,2.0,3.0,6.0,3.0,1.0,5.0,8.0,1.0,2.0,,3.0,0.0,1.0,1.0,4.0,1.0,,1.0,7.0,4.0,1.0,,1.0,1.0,,2.0,4.0,0.0,4.0,1.0,4.0,13.0,6.0,8.0,3.0,6.0,11.0,4.0,13.0,2.0,,6.0,8.0,2.0,6.0,2.0,5.0,,9.0,7.0,9.0,10.0,,2.0,6.0,,4.0,2.0,8.0,6.0,8.0,0.6363636363636364,1.0,1.0,1.0,0.18181818181818185,0.3,0.9333333333333332,0.7894736842105263,1.0,0.3636363636363637,0.0,0.8,1.0,0.4545454545454545,0.875,0.08333333333333333,0.6666666666666666,0.0,0.9,1.0,0.8571428571428571,0.8461538461538461,0.0,0.5,0.25,0.0,0.875,0.4444444444444444,1.0,0.8333333333333334,0.6666666666666666
2019-11-19 10:56:21.202311,no-masked-trimed,wall,3,True,False,0.83,200,0.5472779273986816,0.6790831089019775,0.4964471948709485,slidewindow n=3 mode=first,0.3818181818181817,0.9878787878787879,0.6287878787878788,0.4571428571428571,0.2954545454545455,0.5714285714285714,0.7407369146005508,0.20707070707070707,0.9935064935064936,0.19696969696969696,0.09090909090909093,0.606060606060606,0.9090909090909092,0.2424242424242424,0.6753246753246752,0.16666666666666666,0.5454545454545454,0.09090909090909093,0.9363636363636364,0.4372294372294373,0.6086564950201314,0.8016528925619835,0.09090909090909093,0.2121212121212121,0.7142857142857143,0.09090909090909093,0.4090909090909091,0.2121212121212121,0.9090909090909092,0.5636363636363636,0.6161616161616161,1.0,2.0,3.0,6.0,3.0,1.0,5.0,8.0,1.0,2.0,,3.0,0.0,1.0,1.0,4.0,1.0,,1.0,7.0,4.0,1.0,,1.0,1.0,,2.0,4.0,0.0,4.0,1.0,4.0,13.0,6.0,8.0,3.0,6.0,11.0,4.0,13.0,2.0,,6.0,8.0,2.0,6.0,2.0,5.0,,9.0,7.0,9.0,10.0,,2.0,6.0,,4.0,2.0,8.0,6.0,8.0,0.6363636363636364,1.0,1.0,1.0,0.18181818181818185,0.3,0.9333333333333332,0.7894736842105263,1.0,0.3636363636363637,0.0,0.8,1.0,0.4545454545454545,0.875,0.08333333333333333,0.6666666666666666,0.0,0.9,1.0,0.8571428571428571,0.8461538461538461,0.0,0.5,0.25,0.0,0.875,0.4444444444444444,1.0,0.8333333333333334,0.6666666666666666
2019-11-19 10:56:21.232463,no-masked-trimed,wall,3,True,False,0.83,200,0.5243552923202515,0.6962750554084778,0.4964471948709485,slidewindow n=4 mode=first,0.3818181818181817,0.9878787878787879,0.6287878787878788,0.4571428571428571,0.2954545454545455,0.5714285714285714,0.7407369146005508,0.20707070707070707,0.9935064935064936,0.19696969696969696,0.09090909090909093,0.606060606060606,0.9090909090909092,0.2424242424242424,0.6753246753246752,0.16666666666666666,0.5454545454545454,0.09090909090909093,0.9363636363636364,0.4372294372294373,0.6086564950201314,0.8016528925619835,0.09090909090909093,0.2121212121212121,0.7142857142857143,0.09090909090909093,0.4090909090909091,0.2121212121212121,0.9090909090909092,0.5636363636363636,0.6161616161616161,1.0,2.0,3.0,6.0,3.0,1.0,5.0,8.0,1.0,2.0,,3.0,0.0,1.0,1.0,4.0,1.0,,1.0,7.0,4.0,1.0,,1.0,1.0,,2.0,4.0,0.0,4.0,1.0,4.0,13.0,6.0,8.0,3.0,6.0,11.0,4.0,13.0,2.0,,6.0,8.0,2.0,6.0,2.0,5.0,,9.0,7.0,9.0,10.0,,2.0,6.0,,4.0,2.0,8.0,6.0,8.0,0.6363636363636364,1.0,1.0,1.0,0.18181818181818185,0.3,0.9333333333333332,0.7894736842105263,1.0,0.3636363636363637,0.0,0.8,1.0,0.4545454545454545,0.875,0.08333333333333333,0.6666666666666666,0.0,0.9,1.0,0.8571428571428571,0.8461538461538461,0.0,0.5,0.25,0.0,0.875,0.4444444444444444,1.0,0.8333333333333334,0.6666666666666666
2019-11-19 10:56:21.263618,no-masked-trimed,wall,3,True,False,0.83,200,0.4813753664493561,0.7020057439804077,0.4964471948709485,slidewindow n=5 mode=first,0.3818181818181817,0.9878787878787879,0.6287878787878788,0.4571428571428571,0.2954545454545455,0.5714285714285714,0.7407369146005508,0.20707070707070707,0.9935064935064936,0.19696969696969696,0.09090909090909093,0.606060606060606,0.9090909090909092,0.2424242424242424,0.6753246753246752,0.16666666666666666,0.5454545454545454,0.09090909090909093,0.9363636363636364,0.4372294372294373,0.6086564950201314,0.8016528925619835,0.09090909090909093,0.2121212121212121,0.7142857142857143,0.09090909090909093,0.4090909090909091,0.2121212121212121,0.9090909090909092,0.5636363636363636,0.6161616161616161,1.0,2.0,3.0,6.0,3.0,1.0,5.0,8.0,1.0,2.0,,3.0,0.0,1.0,1.0,4.0,1.0,,1.0,7.0,4.0,1.0,,1.0,1.0,,2.0,4.0,0.0,4.0,1.0,4.0,13.0,6.0,8.0,3.0,6.0,11.0,4.0,13.0,2.0,,6.0,8.0,2.0,6.0,2.0,5.0,,9.0,7.0,9.0,10.0,,2.0,6.0,,4.0,2.0,8.0,6.0,8.0,0.6363636363636364,1.0,1.0,1.0,0.18181818181818185,0.3,0.9333333333333332,0.7894736842105263,1.0,0.3636363636363637,0.0,0.8,1.0,0.4545454545454545,0.875,0.08333333333333333,0.6666666666666666,0.0,0.9,1.0,0.8571428571428571,0.8461538461538461,0.0,0.5,0.25,0.0,0.875,0.4444444444444444,1.0,0.8333333333333334,0.6666666666666666
2019-11-19 10:56:21.279258,no-masked-trimed,wall,3,True,False,0.83,200,0.4383954107761383,0.7020057439804077,0.4964471948709485,slidewindow n=6 mode=first,0.3818181818181817,0.9878787878787879,0.6287878787878788,0.4571428571428571,0.2954545454545455,0.5714285714285714,0.7407369146005508,0.20707070707070707,0.9935064935064936,0.19696969696969696,0.09090909090909093,0.606060606060606,0.9090909090909092,0.2424242424242424,0.6753246753246752,0.16666666666666666,0.5454545454545454,0.09090909090909093,0.9363636363636364,0.4372294372294373,0.6086564950201314,0.8016528925619835,0.09090909090909093,0.2121212121212121,0.7142857142857143,0.09090909090909093,0.4090909090909091,0.2121212121212121,0.9090909090909092,0.5636363636363636,0.6161616161616161,1.0,2.0,3.0,6.0,3.0,1.0,5.0,8.0,1.0,2.0,,3.0,0.0,1.0,1.0,4.0,1.0,,1.0,7.0,4.0,1.0,,1.0,1.0,,2.0,4.0,0.0,4.0,1.0,4.0,13.0,6.0,8.0,3.0,6.0,11.0,4.0,13.0,2.0,,6.0,8.0,2.0,6.0,2.0,5.0,,9.0,7.0,9.0,10.0,,2.0,6.0,,4.0,2.0,8.0,6.0,8.0,0.6363636363636364,1.0,1.0,1.0,0.18181818181818185,0.3,0.9333333333333332,0.7894736842105263,1.0,0.3636363636363637,0.0,0.8,1.0,0.4545454545454545,0.875,0.08333333333333333,0.6666666666666666,0.0,0.9,1.0,0.8571428571428571,0.8461538461538461,0.0,0.5,0.25,0.0,0.875,0.4444444444444444,1.0,0.8333333333333334,0.6666666666666666
2019-11-19 10:56:21.310412,no-masked-trimed,wall,3,True,False,0.83,200,0.4212034344673157,0.7106017470359802,0.4964471948709485,slidewindow n=7 mode=first,0.3818181818181817,0.9878787878787879,0.6287878787878788,0.4571428571428571,0.2954545454545455,0.5714285714285714,0.7407369146005508,0.20707070707070707,0.9935064935064936,0.19696969696969696,0.09090909090909093,0.606060606060606,0.9090909090909092,0.2424242424242424,0.6753246753246752,0.16666666666666666,0.5454545454545454,0.09090909090909093,0.9363636363636364,0.4372294372294373,0.6086564950201314,0.8016528925619835,0.09090909090909093,0.2121212121212121,0.7142857142857143,0.09090909090909093,0.4090909090909091,0.2121212121212121,0.9090909090909092,0.5636363636363636,0.6161616161616161,1.0,2.0,3.0,6.0,3.0,1.0,5.0,8.0,1.0,2.0,,3.0,0.0,1.0,1.0,4.0,1.0,,1.0,7.0,4.0,1.0,,1.0,1.0,,2.0,4.0,0.0,4.0,1.0,4.0,13.0,6.0,8.0,3.0,6.0,11.0,4.0,13.0,2.0,,6.0,8.0,2.0,6.0,2.0,5.0,,9.0,7.0,9.0,10.0,,2.0,6.0,,4.0,2.0,8.0,6.0,8.0,0.6363636363636364,1.0,1.0,1.0,0.18181818181818185,0.3,0.9333333333333332,0.7894736842105263,1.0,0.3636363636363637,0.0,0.8,1.0,0.4545454545454545,0.875,0.08333333333333333,0.6666666666666666,0.0,0.9,1.0,0.8571428571428571,0.8461538461538461,0.0,0.5,0.25,0.0,0.875,0.4444444444444444,1.0,0.8333333333333334,0.6666666666666666
2019-11-19 10:56:21.341662,no-masked-trimed,wall,3,True,False,0.83,200,0.3581661880016327,0.670487105846405,0.4964471948709485,slidewindow n=3 mode=all,0.3818181818181817,0.9878787878787879,0.6287878787878788,0.4571428571428571,0.2954545454545455,0.5714285714285714,0.7407369146005508,0.20707070707070707,0.9935064935064936,0.19696969696969696,0.09090909090909093,0.606060606060606,0.9090909090909092,0.2424242424242424,0.6753246753246752,0.16666666666666666,0.5454545454545454,0.09090909090909093,0.9363636363636364,0.4372294372294373,0.6086564950201314,0.8016528925619835,0.09090909090909093,0.2121212121212121,0.7142857142857143,0.09090909090909093,0.4090909090909091,0.2121212121212121,0.9090909090909092,0.5636363636363636,0.6161616161616161,1.0,2.0,3.0,6.0,3.0,1.0,5.0,8.0,1.0,2.0,,3.0,0.0,1.0,1.0,4.0,1.0,,1.0,7.0,4.0,1.0,,1.0,1.0,,2.0,4.0,0.0,4.0,1.0,4.0,13.0,6.0,8.0,3.0,6.0,11.0,4.0,13.0,2.0,,6.0,8.0,2.0,6.0,2.0,5.0,,9.0,7.0,9.0,10.0,,2.0,6.0,,4.0,2.0,8.0,6.0,8.0,0.6363636363636364,1.0,1.0,1.0,0.18181818181818185,0.3,0.9333333333333332,0.7894736842105263,1.0,0.3636363636363637,0.0,0.8,1.0,0.4545454545454545,0.875,0.08333333333333333,0.6666666666666666,0.0,0.9,1.0,0.8571428571428571,0.8461538461538461,0.0,0.5,0.25,0.0,0.875,0.4444444444444444,1.0,0.8333333333333334,0.6666666666666666
2019-11-19 10:56:21.372901,no-masked-trimed,wall,3,True,False,0.83,200,0.3094555735588074,0.6905444264411926,0.4964471948709485,slidewindow n=4 mode=all,0.3818181818181817,0.9878787878787879,0.6287878787878788,0.4571428571428571,0.2954545454545455,0.5714285714285714,0.7407369146005508,0.20707070707070707,0.9935064935064936,0.19696969696969696,0.09090909090909093,0.606060606060606,0.9090909090909092,0.2424242424242424,0.6753246753246752,0.16666666666666666,0.5454545454545454,0.09090909090909093,0.9363636363636364,0.4372294372294373,0.6086564950201314,0.8016528925619835,0.09090909090909093,0.2121212121212121,0.7142857142857143,0.09090909090909093,0.4090909090909091,0.2121212121212121,0.9090909090909092,0.5636363636363636,0.6161616161616161,1.0,2.0,3.0,6.0,3.0,1.0,5.0,8.0,1.0,2.0,,3.0,0.0,1.0,1.0,4.0,1.0,,1.0,7.0,4.0,1.0,,1.0,1.0,,2.0,4.0,0.0,4.0,1.0,4.0,13.0,6.0,8.0,3.0,6.0,11.0,4.0,13.0,2.0,,6.0,8.0,2.0,6.0,2.0,5.0,,9.0,7.0,9.0,10.0,,2.0,6.0,,4.0,2.0,8.0,6.0,8.0,0.6363636363636364,1.0,1.0,1.0,0.18181818181818185,0.3,0.9333333333333332,0.7894736842105263,1.0,0.3636363636363637,0.0,0.8,1.0,0.4545454545454545,0.875,0.08333333333333333,0.6666666666666666,0.0,0.9,1.0,0.8571428571428571,0.8461538461538461,0.0,0.5,0.25,0.0,0.875,0.4444444444444444,1.0,0.8333333333333334,0.6666666666666666
2019-11-19 10:56:21.404151,no-masked-trimed,wall,3,True,False,0.83,200,0.2865329384803772,0.6848137378692627,0.4964471948709485,slidewindow n=5 mode=all,0.3818181818181817,0.9878787878787879,0.6287878787878788,0.4571428571428571,0.2954545454545455,0.5714285714285714,0.7407369146005508,0.20707070707070707,0.9935064935064936,0.19696969696969696,0.09090909090909093,0.606060606060606,0.9090909090909092,0.2424242424242424,0.6753246753246752,0.16666666666666666,0.5454545454545454,0.09090909090909093,0.9363636363636364,0.4372294372294373,0.6086564950201314,0.8016528925619835,0.09090909090909093,0.2121212121212121,0.7142857142857143,0.09090909090909093,0.4090909090909091,0.2121212121212121,0.9090909090909092,0.5636363636363636,0.6161616161616161,1.0,2.0,3.0,6.0,3.0,1.0,5.0,8.0,1.0,2.0,,3.0,0.0,1.0,1.0,4.0,1.0,,1.0,7.0,4.0,1.0,,1.0,1.0,,2.0,4.0,0.0,4.0,1.0,4.0,13.0,6.0,8.0,3.0,6.0,11.0,4.0,13.0,2.0,,6.0,8.0,2.0,6.0,2.0,5.0,,9.0,7.0,9.0,10.0,,2.0,6.0,,4.0,2.0,8.0,6.0,8.0,0.6363636363636364,1.0,1.0,1.0,0.18181818181818185,0.3,0.9333333333333332,0.7894736842105263,1.0,0.3636363636363637,0.0,0.8,1.0,0.4545454545454545,0.875,0.08333333333333333,0.6666666666666666,0.0,0.9,1.0,0.8571428571428571,0.8461538461538461,0.0,0.5,0.25,0.0,0.875,0.4444444444444444,1.0,0.8333333333333334,0.6666666666666666
2019-11-19 10:56:21.451026,no-masked-trimed,wall,3,True,False,0.83,200,0.2750716209411621,0.6790831089019775,0.4964471948709485,slidewindow n=6 mode=all,0.3818181818181817,0.9878787878787879,0.6287878787878788,0.4571428571428571,0.2954545454545455,0.5714285714285714,0.7407369146005508,0.20707070707070707,0.9935064935064936,0.19696969696969696,0.09090909090909093,0.606060606060606,0.9090909090909092,0.2424242424242424,0.6753246753246752,0.16666666666666666,0.5454545454545454,0.09090909090909093,0.9363636363636364,0.4372294372294373,0.6086564950201314,0.8016528925619835,0.09090909090909093,0.2121212121212121,0.7142857142857143,0.09090909090909093,0.4090909090909091,0.2121212121212121,0.9090909090909092,0.5636363636363636,0.6161616161616161,1.0,2.0,3.0,6.0,3.0,1.0,5.0,8.0,1.0,2.0,,3.0,0.0,1.0,1.0,4.0,1.0,,1.0,7.0,4.0,1.0,,1.0,1.0,,2.0,4.0,0.0,4.0,1.0,4.0,13.0,6.0,8.0,3.0,6.0,11.0,4.0,13.0,2.0,,6.0,8.0,2.0,6.0,2.0,5.0,,9.0,7.0,9.0,10.0,,2.0,6.0,,4.0,2.0,8.0,6.0,8.0,0.6363636363636364,1.0,1.0,1.0,0.18181818181818185,0.3,0.9333333333333332,0.7894736842105263,1.0,0.3636363636363637,0.0,0.8,1.0,0.4545454545454545,0.875,0.08333333333333333,0.6666666666666666,0.0,0.9,1.0,0.8571428571428571,0.8461538461538461,0.0,0.5,0.25,0.0,0.875,0.4444444444444444,1.0,0.8333333333333334,0.6666666666666666
